,표준ID,정류장명,ARS-ID,X좌표,Y좌표,gu
2005,106000024,장안시장.중랑구치매지원센터,7118,127.0800312987,37.585341019,중랑구
2006,106000025,면목신우아파트,7119,127.0794405095,37.5802709857,중랑구
2007,106000026,면목신우아파트,7120,127.0798122666,37.5806329732,중랑구
2008,106000027,면목119안전센터,7121,127.0799088318,37.5735215001,중랑구
2009,106000028,경남아너스빌아파트앞,7122,127.0801546872,37.5747495207,중랑구
2010,106000029,늘푸른동아아파트,7123,127.0803571864,37.5724984572,중랑구
2011,106000030,중랑역동부시장1,7124,127.0753011987,37.5938720355,중랑구
2012,106000034,한샘교회,7128,127.082395232,37.5953234549,중랑구
2013,106000035,국민은행망우동지점,7129,127.0971021652,37.5994734943,중랑구
2014,106000036,지하철7호선상봉역,7130,127.0872459258,37.5966238431,중랑구
2015,106000037,국민은행망우동지점,7131,127.0973547272,37.599481396,중랑구
2016,106000038,지하철7호선상봉역,7132,127.0887325959,37.5973499126,중랑구
2017,106000039,망우역,7133,127.0939696382,37.5985884589,중랑구
2018,106000040,망우역,7134,127.095446382,37.5985548348,중랑구
2019,106000041,망우지구대,7135,127.095842,37.599037,중랑구
2020,106000043,하나은행망우동지점,7137,127.0982087045,37.5995257429,중랑구
2021,106000046,금란교회앞,7140,127.1039146702,37.6005796345,중랑구
2022,106000047,금란교회앞,7141,127.1028947592,37.6001227759,중랑구
2023,106000049,망우동고개,7143,127.1071447935,37.6006722617,중랑구
2024,106000050,서울우유앞,7144,127.072817,37.592108,중랑구
2025,106000051,서울우유앞,7145,127.0731675854,37.5914485486,중랑구
2026,106000052,중랑초등학교,7146,127.074318,37.58932,중랑구
2027,106000053,중랑초등학교,7147,127.0743863598,37.5894897212,중랑구
2028,106000054,KT중랑지사,7148,127.0774174159,37.5903014553,중랑구
2029,106000055,KT중랑지점,7149,127.078259265,37.5907703673,중랑구
2030,106000056,KT중랑지점사거리,7150,127.0808960477,37.5913119461,중랑구
2031,106000057,금성시장,7151,127.0812995623,37.5916630934,중랑구
2032,106000058,상봉2동주민센터,7152,127.083885,37.592028,중랑구
2033,106000059,상봉2동주민센터,7153,127.083713,37.59224,중랑구
2034,106000060,면목6거리,7154,127.0876774509,37.5928074159,중랑구
2035,106000061,면목6거리,7155,127.0872031229,37.5929402273,중랑구
2036,106000062,혜원목욕탕,7156,127.0899024613,37.5933652483,중랑구
2037,106000063,혜원목욕탕,7157,127.0905684056,37.5936531571,중랑구
2038,106000064,상봉터미널입구,7158,127.092532,37.59388,중랑구
2039,106000065,상봉터미널입구,7159,127.0935010666,37.594291544,중랑구
2040,106000066,혜원여중고입구,7160,127.09505,37.594427,중랑구
2041,106000067,혜원여중고입구,7161,127.095356504,37.5946838351,중랑구
2042,106000068,봉우재고개,7162,127.097837,37.595025,중랑구
2043,106000069,봉우재고개,7163,127.0973048687,37.5951120639,중랑구
2044,106000070,우림시장,7164,127.09954,37.595398,중랑구
2045,106000071,우림시장,7165,127.0991490205,37.5955034035,중랑구
2046,106000072,지하철7호선상봉역,7166,127.0861765659,37.5943971396,중랑구
2047,106000073,지하철7호선상봉역,7167,127.0859396558,37.5941972708,중랑구
2048,106000074,면목초등학교,7168,127.0869725161,37.5913436688,중랑구
2049,106000075,면목초등학교,7169,127.0866780454,37.5913024354,중랑구
2050,106000076,지하철7호선면목역,7170,127.0872405771,37.5891321995,중랑구
2051,106000077,지하철7호선면목역,7171,127.0875225751,37.5891662321,중랑구
2052,106000078,면목본동주민센터.면목정보도서관,7172,127.088176499,37.5867535303,중랑구
2053,106000079,면목본동주민센터.면목정보도서관,7173,127.0880980871,37.5865148002,중랑구
2054,106000080,면동초등학교,7174,127.0884543619,37.5842573049,중랑구
2055,106000081,면동초등학교,7175,127.0883599559,37.5848547979,중랑구
2056,106000082,면목우체국.녹색병원,7176,127.0887178358,37.5820548439,중랑구
2057,106000083,면목우체국.녹색병원,7177,127.088455,37.582733,중랑구
2058,106000084,지하철7호선사가정역,7178,127.0882251231,37.579981805,중랑구
2059,106000085,지하철7호선사가정역,7179,127.0884337896,37.5812242521,중랑구
2060,106000086,면목시장,7180,127.0876506935,37.5796470274,중랑구
2061,106000087,면남초등학교,7181,127.0863248288,37.5786342777,중랑구
2062,106000088,면남초등학교,7182,127.085932,37.5783,중랑구
2063,106000089,방약국앞,7183,127.0858494168,37.5757745627,중랑구
2064,106000090,방약국앞,7184,127.08574,37.575997,중랑구
2065,106000091,중곡초등학교,7185,127.084205,37.572917,중랑구
2066,106000092,중곡초등학교,7186,127.0841787922,37.5731508875,중랑구
2067,106000093,삼용사입구,7187,127.1001745527,37.5976831695,중랑구
2068,106000094,삼용사입구,7188,127.1004181775,37.5969440708,중랑구
2069,106000095,용마공원입구,7189,127.0993607712,37.5937857519,중랑구
2070,106000096,용마공원입구,7190,127.099292,37.594253,중랑구
2071,106000097,면일초등학교,7191,127.098268742,37.5917862504,중랑구
2072,106000098,우리은행망우동지점,7192,127.097627,37.591217,중랑구
2073,106000099,서일대학교,7193,127.0967,37.58951,중랑구
2074,106000100,서일대학교,7194,127.0968044364,37.5890787882,중랑구
2075,106000101,용마문화복지센터,7195,127.0953481587,37.5863676957,중랑구
2076,106000102,용마문화복지센터,7196,127.095167,37.586712,중랑구
2077,106000103,중화중학교,7197,127.0940498031,37.5839979712,중랑구
2078,106000104,중화중학교.다문화가족지원센터,7198,127.0941651172,37.5847547944,중랑구
2079,106000105,면중초등학교,7199,127.0934632177,37.5812311904,중랑구
2080,106000106,면중초등학교,7200,127.0933286447,37.5822693524,중랑구
2081,106000107,용마한신아파트,7201,127.0926790542,37.5797918667,중랑구
2082,106000108,면목동금호어울림아파트,7203,127.0918224943,37.579302343,중랑구
2083,106000109,면목동금호어울림아파트,7204,127.0906399744,37.5777198003,중랑구
2084,106000110,면목동대원칸타빌아파트,7205,127.090077,37.577572,중랑구
2085,106000111,용마폭포공원,7206,127.0887419869,37.5756922268,중랑구
2086,106000112,용마폭포공원,7207,127.0885475333,37.5759266564,중랑구
2087,106000113,용마산역,7208,127.0866708555,37.5733815658,중랑구
2088,106000114,용마산역,7209,127.0863981576,37.5735061163,중랑구
2089,106000115,용마산하늘채아파트,7210,127.086306987,37.5710236763,중랑구
2090,106000116,용마산하늘채아파트,7211,127.0860197064,37.5712581697,중랑구
2091,106000117,묵동구길,7212,127.0790554743,37.6155190845,중랑구
2092,106000118,묵동구길,7213,127.0792044023,37.6160244932,중랑구
2093,106000119,묵1동주민센터입구.먹골역,7214,127.077951746,37.6118632153,중랑구
2094,106000120,묵1동주민센터입구.먹골역,7215,127.0777995873,37.6125895905,중랑구
2095,106000121,신성은하수아파트,7216,127.0736599382,37.5889071722,중랑구
2096,106000122,신성은하수아파트,7217,127.0734454772,37.5884540581,중랑구
2097,106000123,면목2동한신아파트,7218,127.0739212844,37.5875310459,중랑구
2098,106000124,면목2동한신아파트,7219,127.074238,37.586758,중랑구
2099,106000125,면목5동,7220,127.0758895994,37.5856077735,중랑구
2100,106000126,면목5동,7221,127.0758569591,37.5858015287,중랑구
2101,106000127,동서그랜드맨션,7222,127.0782159028,37.5861252825,중랑구
2102,106000128,동서그랜드맨션,7223,127.078685004,37.5864313411,중랑구
2103,106000129,하나은행면목지점,7224,127.0809001354,37.5867190934,중랑구
2104,106000130,하나은행면목지점,7225,127.0810827407,37.5869965036,중랑구
2105,106000131,면목복개천,7226,127.086043,37.587913,중랑구
2106,106000132,면목복개천,7227,127.0858782585,37.5880708147,중랑구
2107,106000133,지하철7호선면목역,7228,127.0883630109,37.5883969772,중랑구
2108,106000134,면목역,7229,127.0885501828,37.5886788778,중랑구
2109,106000135,농협앞,7230,127.0919716473,37.5891826734,중랑구
2110,106000136,농협앞,7231,127.0919968842,37.5894466728,중랑구
2111,106000137,혜원여중고후문,7232,127.09618,37.590197,중랑구
2112,106000138,혜원여중고후문,7233,127.0965265218,37.5904558792,중랑구
2113,106000139,면목마젤란아파트,7234,127.0837401254,37.5868243425,중랑구
2114,106000140,면목마젤란아파트,7235,127.0839472075,37.5867052516,중랑구
2115,106000141,녹색병원입구,7236,127.0836907108,37.5841544497,중랑구
2116,106000142,녹색병원입구,7237,127.0833643143,37.584902585,중랑구
2117,106000143,면목두산아파트1차,7238,127.0838863683,37.5819331246,중랑구
2118,106000144,면목두산아파트1차,7239,127.0834865686,37.5818306838,중랑구
2119,106000145,면목두산아파트4.5단지,7240,127.0813452708,37.5785152657,중랑구
2120,106000146,면목두산아파트4.5단지,7241,127.0809117395,37.578609277,중랑구
2121,106000147,홈플러스면목동점,7242,127.0822156257,37.5813242621,중랑구
2122,106000148,홈플러스면목동점,7243,127.0817183593,37.581130873,중랑구
2123,106000149,면목두산아파트2차,7244,127.0848478468,37.5811079401,중랑구
2124,106000150,면목두산아파트2차,7245,127.0844378377,37.5809856858,중랑구
2125,106000151,사가정역,7246,127.0877426932,37.5808589253,중랑구
2126,106000152,사가정역,7247,127.0876474111,37.5807103162,중랑구
2127,106000153,사가정시장,7248,127.0897950791,37.5805600222,중랑구
2128,106000154,사가정시장,7249,127.0889635937,37.580527827,중랑구
2129,106000155,용마산교차로,7250,127.0927883847,37.5806781829,중랑구
2130,106000156,중화2동주민센터,7251,127.0767665969,37.6016159391,중랑구
2131,106000157,중화2동주민센터,7252,127.0770110188,37.6014130353,중랑구
2132,106000158,지하철7호선중화역3번출구,7253,127.0791087578,37.6016585457,중랑구
2133,106000159,지하철7호선중화역3번출구,7254,127.0789975477,37.6014504691,중랑구
2134,106000160,지하철7호선중화역2번출구,7255,127.0806830436,37.6016944246,중랑구
2135,106000161,지하철7호선중화역2번출구,7256,127.080945,37.601522,중랑구
2136,106000162,중흥초등학교,7257,127.082731936,37.6017894225,중랑구
2137,106000163,중흥초등학교,7258,127.0832063352,37.6016629369,중랑구
2138,106000164,이화연립경동제일교회앞,7259,127.084996551,37.6023518938,중랑구
2139,106000165,이화연립경동제일교회앞,7260,127.0854200393,37.6022731935,중랑구
2140,106000166,쌍용아파트신내테크노타운앞,7261,127.0879638335,37.6032877508,중랑구
2141,106000167,쌍용아파트신내테크노타운앞,7262,127.0880531041,37.6031155767,중랑구
2142,106000168,엘지아파트앞,7263,127.0900986859,37.6041818205,중랑구
2143,106000169,엘지아파트앞,7264,127.090203,37.604048,중랑구
2144,106000170,신현중학교,7265,127.0916855856,37.605219551,중랑구
2145,106000171,신현중학교,7266,127.0914211649,37.6047917401,중랑구
2146,106000172,중랑구청,7267,127.0942821774,37.6066394194,중랑구
2147,106000173,중랑구청,7268,127.0936349035,37.6062056111,중랑구
2148,106000174,동성프라자앞,7269,127.0971854414,37.6077715316,중랑구
2149,106000175,동성프라자앞,7270,127.0976236907,37.6077071928,중랑구
2150,106000176,성원아파트경남아너스빌앞,7271,127.0954657423,37.6039568351,중랑구
2151,106000177,성원아파트경남아너스빌앞,7272,127.0958886791,37.6034500817,중랑구
2152,106000178,중랑구청사거리,7273,127.0952220365,37.6055771853,중랑구
2153,106000179,중랑구청사거리,7274,127.0954614467,37.605913097,중랑구
2154,106000180,신내동성3차아파트,7275,127.0953333673,37.6076144511,중랑구
2155,106000181,신내동성1.2차아파트,7276,127.0962047515,37.6096700217,중랑구
2156,106000182,신내10단지아파트,7277,127.0955629892,37.6091470123,중랑구
2157,106000183,신내9단지아파트,7278,127.0959906996,37.6105694794,중랑구
2158,106000184,신내8단지아파트.서울의료원,7279,127.0961797384,37.6131148914,중랑구
2159,106000185,신내9단지아파트.서울의료원,7280,127.0966220017,37.612626142,중랑구
2160,106000186,신내7단지아파트홈플러스,7281,127.0938875252,37.6152532096,중랑구
2161,106000187,신내7단지아파트홈플러스,7282,127.0935820603,37.6155562167,중랑구
2162,106000188,봉화초등학교,7283,127.0917243901,37.6137609119,중랑구
2163,106000189,봉화초등학교,7284,127.0915285695,37.6138773039,중랑구
2164,106000190,신내6단지아파트.옹기테마공원,7285,127.0904185112,37.6138970824,중랑구
2165,106000191,신내6단지,7286,127.0916809683,37.6162209073,중랑구
2166,106000192,신내6단지아파트.옹기테마공원,7287,127.0898886065,37.6140768032,중랑구
2167,106000193,신내우체국,7288,127.0900173419,37.6165664023,중랑구
2168,106000194,신내우체국,7289,127.089649012,37.6164189048,중랑구
2169,106000195,구립도서관체육관,7290,127.0872701764,37.6154439121,중랑구
2170,106000196,구립도서관체육관,7291,127.0876124158,37.6155680082,중랑구
2171,106000197,신내4단지아파트,7292,127.0860809693,37.6165927675,중랑구
2172,106000198,신내4단지아파트,7293,127.0863391737,37.6165331072,중랑구
2173,106000199,지하철6호선화랑대역,7294,127.0856014701,37.6198388169,중랑구
2174,106000200,지하철6호선화랑대역,7295,127.0863994756,37.6196985726,중랑구
2175,106000201,봉화산역2번출구,7296,127.0928654944,37.616847136,중랑구
2176,106000202,봉화산역3번출구,7297,127.0929080569,37.616458735,중랑구
2177,106000203,중랑경찰서후문,7298,127.1049967457,37.6194690332,중랑구
2178,106000204,새우개마을,7299,127.1033558569,37.6182441062,중랑구
