,자치구별,번지,본번,부번,단지명,전용면적(㎡),계약년월,거래금액(만원),1m^2 전용면적당 거래금액(만원),계약연도,계약월
318,강남구,538-3,538.0,3.0,래미안도곡카운티,106.78,202205,355000,3324,2022,5
319,강남구,538-3,538.0,3.0,래미안도곡카운티,106.78,202205,370000,3465,2022,5
320,강남구,538-3,538.0,3.0,래미안도곡카운티,106.78,202205,360000,3371,2022,5
321,강남구,963,963.0,0.0,럭키(963),84.97,202203,232000,2730,2022,3
322,강남구,963,963.0,0.0,럭키(963),84.97,202204,225000,2647,2022,4
323,강남구,963,963.0,0.0,럭키(963),124.1,202204,270000,2175,2022,4
324,강남구,963,963.0,0.0,럭키(963),84.97,202205,235500,2771,2022,5
325,강남구,963,963.0,0.0,럭키(963),124.66,202205,260000,2085,2022,5
326,강남구,966,966.0,0.0,매봉삼성,59.82,202203,160000,2674,2022,3
327,강남구,161,161.0,0.0,삼성,84.91,202201,220000,2590,2022,1
328,강남구,161,161.0,0.0,삼성,73.41,202211,144000,1961,2022,11
329,강남구,91-5,91.0,5.0,삼성래미안,89.88,202202,245000,2725,2022,2
330,강남구,91-5,91.0,5.0,삼성래미안,59.96,202211,165000,2751,2022,11
331,강남구,869,869.0,0.0,삼익,104.01,202205,215000,2067,2022,5
332,강남구,202,202.0,0.0,상지리츠빌카일룸,210.5,202203,610000,2897,2022,3
333,강남구,467-7,467.0,7.0,아카데미스위트1,122.07,202201,220000,1802,2022,1
334,강남구,467-7,467.0,7.0,아카데미스위트1,122.07,202202,220000,1802,2022,2
335,강남구,467-7,467.0,7.0,아카데미스위트1,83.0,202204,168000,2024,2022,4
336,강남구,467-7,467.0,7.0,아카데미스위트1,164.87,202205,235000,1425,2022,5
337,강남구,467-7,467.0,7.0,아카데미스위트1,128.74,202206,243000,1887,2022,6
338,강남구,467-7,467.0,7.0,아카데미스위트1,164.87,202208,275000,1667,2022,8
339,강남구,465,465.0,0.0,우성4,152.74,202204,389000,2546,2022,4
340,강남구,465,465.0,0.0,우성4,152.74,202206,370000,2422,2022,6
341,강남구,465,465.0,0.0,우성4,126.46,202208,330000,2609,2022,8
342,강남구,463-1,463.0,1.0,우성사원5,70.89,202202,230000,3244,2022,2
343,강남구,463-1,463.0,1.0,우성사원5,78.99,202202,234000,2962,2022,2
344,강남구,463-1,463.0,1.0,우성사원5,70.89,202205,230000,3244,2022,5
345,강남구,463-1,463.0,1.0,우성사원5,70.89,202205,230000,3244,2022,5
346,강남구,467-24,467.0,24.0,우성캐릭터199,164.97,202205,317500,1924,2022,5
347,강남구,467-24,467.0,24.0,우성캐릭터199,164.97,202205,256000,1551,2022,5
348,강남구,965,965.0,0.0,중명하니빌,30.58,202201,49500,1618,2022,1
349,강남구,467,467.0,0.0,타워팰리스1,164.95,202202,435000,2637,2022,2
350,강남구,467,467.0,0.0,타워팰리스1,121.42,202202,370000,3047,2022,2
351,강남구,467,467.0,0.0,타워팰리스1,164.97,202204,420000,2545,2022,4
352,강남구,467,467.0,0.0,타워팰리스1,164.97,202204,400000,2424,2022,4
353,강남구,467,467.0,0.0,타워팰리스1,301.47,202205,870000,2885,2022,5
354,강남구,467,467.0,0.0,타워팰리스1,137.24,202205,375000,2732,2022,5
355,강남구,467,467.0,0.0,타워팰리스1,84.16,202205,270000,3208,2022,5
356,강남구,467,467.0,0.0,타워팰리스1,174.67,202205,480000,2748,2022,5
357,강남구,467,467.0,0.0,타워팰리스1,121.42,202205,337000,2775,2022,5
358,강남구,467,467.0,0.0,타워팰리스1,120.78,202205,234000,1937,2022,5
359,강남구,467,467.0,0.0,타워팰리스1,84.16,202205,275000,3267,2022,5
360,강남구,467,467.0,0.0,타워팰리스1,84.16,202205,275000,3267,2022,5
361,강남구,467,467.0,0.0,타워팰리스1,164.97,202206,435000,2636,2022,6
362,강남구,467,467.0,0.0,타워팰리스1,164.97,202206,435000,2636,2022,6
363,강남구,467,467.0,0.0,타워팰리스1,164.97,202206,425000,2576,2022,6
364,강남구,467,467.0,0.0,타워팰리스1,164.97,202207,480000,2909,2022,7
365,강남구,467,467.0,0.0,타워팰리스1,174.67,202207,480000,2748,2022,7
366,강남구,467,467.0,0.0,타워팰리스1,84.16,202209,264000,3136,2022,9
367,강남구,467,467.0,0.0,타워팰리스1,137.24,202211,345000,2513,2022,11
368,강남구,467-17,467.0,17.0,타워팰리스2,154.35,202201,410000,2656,2022,1
369,강남구,467-17,467.0,17.0,타워팰리스2,164.99,202202,404000,2448,2022,2
370,강남구,467-17,467.0,17.0,타워팰리스2,160.56,202202,380000,2366,2022,2
371,강남구,467-17,467.0,17.0,타워팰리스2,160.56,202202,380000,2366,2022,2
372,강남구,467-17,467.0,17.0,타워팰리스2,124.11,202203,335000,2699,2022,3
373,강남구,467-17,467.0,17.0,타워팰리스2,111.39,202205,284500,2554,2022,5
374,강남구,467-17,467.0,17.0,타워팰리스2,115.63,202205,310000,2680,2022,5
375,강남구,467-17,467.0,17.0,타워팰리스2,130.17,202207,340000,2611,2022,7
376,강남구,467-17,467.0,17.0,타워팰리스2,130.17,202207,340000,2611,2022,7
377,강남구,467-17,467.0,17.0,타워팰리스2,176.72,202209,450000,2546,2022,9
378,강남구,467-17,467.0,17.0,타워팰리스2,223.59,202210,595000,2661,2022,10
379,강남구,467-17,467.0,17.0,타워팰리스2,164.99,202210,430000,2606,2022,10
380,강남구,467-29,467.0,29.0,타워팰리스3,163.567,202201,420000,2567,2022,1
381,강남구,467-29,467.0,29.0,타워팰리스3,124.641,202202,300000,2406,2022,2
382,강남구,467-29,467.0,29.0,타워팰리스3,141.381,202202,370000,2617,2022,2
383,강남구,467-29,467.0,29.0,타워팰리스3,244.224,202203,554000,2268,2022,3
384,강남구,467-29,467.0,29.0,타워팰리스3,244.224,202208,610000,2497,2022,8
385,강남구,164-6,164.0,6.0,포스코트,200.9,202206,395000,1966,2022,6
386,강남구,164-6,164.0,6.0,포스코트,200.9,202206,395000,1966,2022,6
387,강남구,972,972.0,0.0,한라비발디,84.9569,202203,204350,2405,2022,3
388,강남구,464,464.0,0.0,한신(개포),83.86,202201,281000,3350,2022,1
389,강남구,964,964.0,0.0,현대그린1,84.93,202205,187000,2201,2022,5
390,강남구,467-19,467.0,19.0,현대비젼21,35.48,202201,50000,1409,2022,1
391,강남구,467-19,467.0,19.0,현대비젼21,33.1,202202,42000,1268,2022,2
392,강남구,467-19,467.0,19.0,현대비젼21,34.995,202205,54500,1557,2022,5
393,강남구,467-19,467.0,19.0,현대비젼21,32.65,202205,45000,1378,2022,5
394,강남구,467-19,467.0,19.0,현대비젼21,32.65,202206,46000,1408,2022,6
395,강남구,467-19,467.0,19.0,현대비젼21,32.65,202207,47000,1439,2022,7
396,강남구,467-19,467.0,19.0,현대비젼21,32.65,202207,50000,1531,2022,7
397,강남구,467-19,467.0,19.0,현대비젼21,34.995,202207,45000,1285,2022,7
398,강남구,467-19,467.0,19.0,현대비젼21,32.65,202207,47000,1439,2022,7
399,강남구,153-2,153.0,2.0,현대향목빌라트,244.59,202205,310000,1267,2022,5
400,강남구,193-1,193.0,1.0,힐데스하임빌라,244.55,202207,500000,2044,2022,7
401,강남구,142-7,142.0,7.0,LG선릉에클라트(A),36.16,202202,34800,962,2022,2
402,강남구,142-7,142.0,7.0,LG선릉에클라트(A),36.16,202203,34750,961,2022,3
403,강남구,142-7,142.0,7.0,LG선릉에클라트(A),36.16,202204,34500,954,2022,4
404,강남구,142-7,142.0,7.0,LG선릉에클라트(A),36.16,202206,37500,1037,2022,6
405,강남구,142-7,142.0,7.0,LG선릉에클라트(A),36.16,202206,37500,1037,2022,6
406,강남구,142-3,142.0,3.0,LG선릉에클라트(B),36.35,202202,40200,1105,2022,2
407,강남구,142-3,142.0,3.0,LG선릉에클라트(B),36.35,202202,36700,1009,2022,2
408,강남구,142-3,142.0,3.0,LG선릉에클라트(B),36.47,202203,33000,904,2022,3
409,강남구,142-3,142.0,3.0,LG선릉에클라트(B),36.35,202204,36200,995,2022,4
410,강남구,142-3,142.0,3.0,LG선릉에클라트(B),36.35,202204,38200,1050,2022,4
411,강남구,142-3,142.0,3.0,LG선릉에클라트(B),36.35,202206,32000,880,2022,6
412,강남구,142-3,142.0,3.0,LG선릉에클라트(B),36.47,202207,30000,822,2022,7
413,강남구,142-3,142.0,3.0,LG선릉에클라트(B),36.35,202208,35000,962,2022,8
414,강남구,142-3,142.0,3.0,LG선릉에클라트(B),36.35,202210,37500,1031,2022,10
415,강남구,100-14,100.0,14.0,동일파크스위트,174.15,202201,405000,2325,2022,1
416,강남구,189,189.0,0.0,래미안라클래시,115.93,202201,501750,4328,2022,1
417,강남구,189,189.0,0.0,래미안라클래시,71.9,202201,311500,4332,2022,1
418,강남구,189,189.0,0.0,래미안라클래시,84.99,202202,339983,4000,2022,2
419,강남구,189,189.0,0.0,래미안라클래시,101.98,202202,381220,3738,2022,2
420,강남구,189,189.0,0.0,래미안라클래시,101.98,202202,401430,3936,2022,2
421,강남구,189,189.0,0.0,래미안라클래시,59.99,202205,243000,4050,2022,5
422,강남구,189,189.0,0.0,래미안라클래시,71.95,202207,305000,4239,2022,7
423,강남구,103-22,103.0,22.0,래미안삼성1차(103-22),114.12,202209,330000,2891,2022,9
424,강남구,11,11.0,0.0,롯데캐슬프레미어,121.931,202204,318000,2608,2022,4
425,강남구,107,107.0,0.0,미켈란107,83.0,202201,205000,2469,2022,1
426,강남구,17,17.0,0.0,삼성동롯데아파트,91.77,202204,217400,2368,2022,4
427,강남구,17,17.0,0.0,삼성동롯데아파트,59.4,202206,175500,2954,2022,6
428,강남구,8-2,8.0,2.0,삼성동브라운스톤레전드,201.65,202204,334000,1656,2022,4
429,강남구,8-2,8.0,2.0,삼성동브라운스톤레전드,219.48,202205,440000,2004,2022,5
430,강남구,188,188.0,0.0,삼성동센트럴아이파크,59.96,202212,208000,3468,2022,12
431,강남구,121-38,121.0,38.0,삼성동신도브래뉴,104.191,202203,120000,1151,2022,3
432,강남구,14-1,14.0,1.0,삼성동중앙하이츠빌리지,84.87,202205,264000,3110,2022,5
433,강남구,14-1,14.0,1.0,삼성동중앙하이츠빌리지,59.98,202207,218000,3634,2022,7
434,강남구,82-1,82.0,1.0,삼성동헤렌하우스2(82-1),217.86,202203,500000,2295,2022,3
435,강남구,82-1,82.0,1.0,삼성동헤렌하우스2(82-1),217.86,202203,500000,2295,2022,3
436,강남구,82-1,82.0,1.0,삼성동헤렌하우스2(82-1),233.68,202208,445000,1904,2022,8
437,강남구,16-2,16.0,2.0,삼성동힐스테이트 1단지,26.5,202202,105000,3962,2022,2
438,강남구,16-2,16.0,2.0,삼성동힐스테이트 1단지,31.402,202203,127500,4060,2022,3
439,강남구,16-2,16.0,2.0,삼성동힐스테이트 1단지,114.463,202203,250000,2184,2022,3
440,강남구,16-2,16.0,2.0,삼성동힐스테이트 1단지,84.236,202204,270000,3205,2022,4
441,강남구,16-2,16.0,2.0,삼성동힐스테이트 1단지,31.402,202205,124500,3964,2022,5
442,강남구,16-2,16.0,2.0,삼성동힐스테이트 1단지,84.236,202205,201000,2386,2022,5
443,강남구,16-2,16.0,2.0,삼성동힐스테이트 1단지,31.402,202206,126000,4012,2022,6
444,강남구,16-2,16.0,2.0,삼성동힐스테이트 1단지,114.463,202206,345000,3014,2022,6
445,강남구,16-2,16.0,2.0,삼성동힐스테이트 1단지,84.236,202208,280000,3323,2022,8
446,강남구,16-2,16.0,2.0,삼성동힐스테이트 1단지,114.463,202210,352000,3075,2022,10
447,강남구,52-9,52.0,9.0,삼성리치빌1,84.98,202201,149000,1753,2022,1
448,강남구,65-4,65.0,4.0,상지리츠빌카일룸(65-4),237.74,202203,570000,2397,2022,3
449,강남구,65-4,65.0,4.0,상지리츠빌카일룸(65-4),237.74,202206,545000,2292,2022,6
450,강남구,2,2.0,0.0,서광아파트,59.67,202204,171000,2865,2022,4
451,강남구,87,87.0,0.0,아이파크,145.046,202201,420000,2895,2022,1
452,강남구,87,87.0,0.0,아이파크,156.857,202201,475000,3028,2022,1
453,강남구,87,87.0,0.0,아이파크,175.052,202203,600000,3427,2022,3
454,강남구,87,87.0,0.0,아이파크,195.388,202204,645000,3301,2022,4
455,강남구,87,87.0,0.0,아이파크,145.046,202205,500000,3447,2022,5
456,강남구,87,87.0,0.0,아이파크,156.857,202206,500000,3187,2022,6
457,강남구,109-21,109.0,21.0,엘에이치삼성도시형생활주택,27.75,202204,41000,1477,2022,4
458,강남구,75-3,75.0,3.0,우림루미아트,127.82,202209,178800,1398,2022,9
459,강남구,3-8,3.0,8.0,우정에쉐르,131.0534,202208,210000,1602,2022,8
460,강남구,130,130.0,0.0,이안애빌,106.89,202205,177000,1655,2022,5
461,강남구,53-2,53.0,2.0,진흥아파트,207.82,202206,440000,2117,2022,6
462,강남구,53-2,53.0,2.0,진흥아파트,207.82,202208,450000,2165,2022,8
463,강남구,53-2,53.0,2.0,진흥아파트,170.01,202209,380000,2235,2022,9
464,강남구,144-14,144.0,14.0,채널리저브,84.94,202210,129000,1518,2022,10
465,강남구,146,146.0,0.0,포스코트,160.28,202201,281000,1753,2022,1
466,강남구,146,146.0,0.0,포스코트,160.53,202206,300000,1868,2022,6
467,강남구,146,146.0,0.0,포스코트,154.24,202208,335000,2171,2022,8
468,강남구,129-20,129.0,20.0,풍림,51.68,202209,45000,870,2022,9
469,강남구,143-37,143.0,37.0,현대타워(13층-27층),149.99,202202,225000,1500,2022,2
470,강남구,50,50.0,0.0,현대힐스테이트2단지,84.236,202212,235000,2789,2022,12
471,강남구,37,37.0,0.0,호산프라자,28.8,202202,35000,1215,2022,2
472,강남구,533,533.0,0.0,세곡푸르지오,84.83,202203,160000,1886,2022,3
473,강남구,799,799.0,0.0,강남 더샵 포레스트,146.6888,202203,348000,2372,2022,3
474,강남구,799,799.0,0.0,강남 더샵 포레스트,124.5792,202206,295000,2367,2022,6
475,강남구,799,799.0,0.0,강남 더샵 포레스트,124.5792,202206,295000,2367,2022,6
476,강남구,795,795.0,0.0,강남데시앙포레,84.81,202203,196000,2311,2022,3
477,강남구,795,795.0,0.0,강남데시앙포레,84.81,202204,196000,2311,2022,4
478,강남구,795,795.0,0.0,강남데시앙포레,84.86,202204,200500,2362,2022,4
479,강남구,795,795.0,0.0,강남데시앙포레,101.73,202204,216500,2128,2022,4
480,강남구,795,795.0,0.0,강남데시앙포레,84.92,202205,186500,2196,2022,5
481,강남구,746,746.0,0.0,까치마을,34.44,202201,105000,3048,2022,1
482,강남구,746,746.0,0.0,까치마을,34.44,202202,100000,2903,2022,2
483,강남구,746,746.0,0.0,까치마을,34.44,202203,102250,2968,2022,3
484,강남구,746,746.0,0.0,까치마을,34.44,202203,99000,2874,2022,3
485,강남구,746,746.0,0.0,까치마을,39.6,202205,110000,2777,2022,5
486,강남구,746,746.0,0.0,까치마을,49.5,202206,135000,2727,2022,6
487,강남구,746,746.0,0.0,까치마을,34.44,202207,102000,2961,2022,7
488,강남구,747,747.0,0.0,삼성,59.86,202204,172000,2873,2022,4
489,강남구,747,747.0,0.0,삼성,84.97,202204,195000,2294,2022,4
490,강남구,708,708.0,0.0,삼익,84.48,202206,188500,2231,2022,6
491,강남구,708,708.0,0.0,삼익,60.0,202206,165000,2750,2022,6
492,강남구,712,712.0,0.0,수서한아름,163.68,202205,230000,1405,2022,5
493,강남구,736,736.0,0.0,신동아,33.18,202203,115000,3465,2022,3
494,강남구,736,736.0,0.0,신동아,49.96,202204,140500,2812,2022,4
495,강남구,736,736.0,0.0,신동아,39.51,202204,130000,3290,2022,4
496,강남구,736,736.0,0.0,신동아,33.18,202206,97000,2923,2022,6
497,강남구,736,736.0,0.0,신동아,39.53,202208,109000,2757,2022,8
498,강남구,736,736.0,0.0,신동아,39.53,202208,100000,2529,2022,8
499,강남구,736,736.0,0.0,신동아,39.51,202209,105000,2657,2022,9
500,강남구,736,736.0,0.0,신동아,33.18,202210,113000,3405,2022,10
501,강남구,736,736.0,0.0,신동아,39.53,202210,100000,2529,2022,10
502,강남구,736,736.0,0.0,신동아,33.18,202211,80000,2411,2022,11
503,강남구,736,736.0,0.0,신동아,39.51,202212,95000,2404,2022,12
504,강남구,524-8,524.0,8.0,RudenHouse,84.44,202205,103000,1219,2022,5
505,강남구,524-8,524.0,8.0,RudenHouse,84.44,202205,103000,1219,2022,5
506,강남구,510-11,510.0,11.0,강남상가,63.31,202203,80000,1263,2022,3
507,강남구,510-11,510.0,11.0,강남상가,143.01,202208,129500,905,2022,8
508,강남구,510-11,510.0,11.0,강남상가,92.36,202212,98000,1061,2022,12
509,강남구,658,658.0,0.0,로데오현대,84.96,202207,142000,1671,2022,7
510,강남구,658,658.0,0.0,로데오현대,84.96,202207,142000,1671,2022,7
511,강남구,606-2,606.0,2.0,신사아크존2,135.72,202203,228000,1679,2022,3
512,강남구,659,659.0,0.0,압구정대원칸타빌아파트,97.08,202203,188000,1936,2022,3
513,강남구,632,632.0,0.0,압구정하이츠파크,213.05,202201,550000,2581,2022,1
514,강남구,547-7,547.0,7.0,유로미아파트A동,111.62,202212,165000,1478,2022,12
515,강남구,626-1,626.0,1.0,진흥아마란스,175.64,202203,183000,1041,2022,3
516,강남구,593-32,593.0,32.0,토미,78.54,202210,110000,1400,2022,10
517,강남구,588-16,588.0,16.0,현대썬앤빌,16.4,202208,24600,1500,2022,8
518,강남구,588-16,588.0,16.0,현대썬앤빌,16.4,202208,24600,1500,2022,8
519,강남구,588-16,588.0,16.0,현대썬앤빌,16.4,202208,24600,1500,2022,8
520,강남구,588-16,588.0,16.0,현대썬앤빌,15.42,202208,23900,1549,2022,8
521,강남구,588-16,588.0,16.0,현대썬앤빌,15.42,202208,23400,1517,2022,8
522,강남구,588-16,588.0,16.0,현대썬앤빌,15.42,202208,23400,1517,2022,8
523,강남구,588-16,588.0,16.0,현대썬앤빌,16.4,202208,24300,1481,2022,8
524,강남구,588-16,588.0,16.0,현대썬앤빌,16.4,202208,24300,1481,2022,8
525,강남구,588-16,588.0,16.0,현대썬앤빌,16.4,202208,24300,1481,2022,8
526,강남구,588-16,588.0,16.0,현대썬앤빌,23.72,202208,33000,1391,2022,8
527,강남구,588-16,588.0,16.0,현대썬앤빌,16.4,202208,24600,1500,2022,8
528,강남구,588-16,588.0,16.0,현대썬앤빌,15.42,202208,23600,1530,2022,8
529,강남구,588-16,588.0,16.0,현대썬앤빌,15.42,202208,23100,1498,2022,8
530,강남구,588-16,588.0,16.0,현대썬앤빌,15.42,202208,23600,1530,2022,8
531,강남구,588-16,588.0,16.0,현대썬앤빌,15.42,202208,23100,1498,2022,8
532,강남구,588-16,588.0,16.0,현대썬앤빌,16.4,202208,24900,1518,2022,8
533,강남구,588-16,588.0,16.0,현대썬앤빌,16.4,202208,24900,1518,2022,8
534,강남구,588-16,588.0,16.0,현대썬앤빌,16.4,202208,24900,1518,2022,8
535,강남구,588-16,588.0,16.0,현대썬앤빌,15.42,202208,23600,1530,2022,8
536,강남구,588-16,588.0,16.0,현대썬앤빌,15.42,202208,23900,1549,2022,8
537,강남구,588-16,588.0,16.0,현대썬앤빌,15.42,202208,23600,1530,2022,8
538,강남구,588-16,588.0,16.0,현대썬앤빌,15.42,202208,23600,1530,2022,8
539,강남구,588-16,588.0,16.0,현대썬앤빌,15.42,202208,24000,1556,2022,8
540,강남구,588-16,588.0,16.0,현대썬앤빌,15.42,202208,24000,1556,2022,8
541,강남구,588-16,588.0,16.0,현대썬앤빌,23.72,202208,33700,1420,2022,8
542,강남구,588-16,588.0,16.0,현대썬앤빌,16.4,202208,24900,1518,2022,8
543,강남구,588-16,588.0,16.0,현대썬앤빌,15.42,202208,23700,1536,2022,8
544,강남구,588-16,588.0,16.0,현대썬앤빌,16.4,202208,25000,1524,2022,8
545,강남구,588-16,588.0,16.0,현대썬앤빌,15.42,202208,24200,1569,2022,8
546,강남구,588-16,588.0,16.0,현대썬앤빌,15.42,202208,23700,1536,2022,8
547,강남구,588-16,588.0,16.0,현대썬앤빌,15.42,202208,24200,1569,2022,8
548,강남구,588-16,588.0,16.0,현대썬앤빌,15.42,202208,24200,1569,2022,8
549,강남구,588-16,588.0,16.0,현대썬앤빌,23.72,202208,33800,1424,2022,8
550,강남구,588-16,588.0,16.0,현대썬앤빌,16.4,202208,25000,1524,2022,8
551,강남구,588-16,588.0,16.0,현대썬앤빌,16.4,202208,25000,1524,2022,8
552,강남구,588-16,588.0,16.0,현대썬앤빌,15.42,202208,24000,1556,2022,8
553,강남구,588-16,588.0,16.0,현대썬앤빌,15.42,202208,23600,1530,2022,8
554,강남구,588-16,588.0,16.0,현대썬앤빌,15.42,202208,23400,1517,2022,8
555,강남구,588-16,588.0,16.0,현대썬앤빌,15.42,202208,23400,1517,2022,8
556,강남구,588-16,588.0,16.0,현대썬앤빌,15.42,202208,23900,1549,2022,8
